REF_AREA;QUARTER;GDP_PER_CAPITA_USD_PPP;OBS_STATUS;REF_YEAR_PRICE;UNE_RATE_PCT;GDP_GROWTH_QOQ_PCT;UNE_CHANGE_QOQ_PP;GDP_LAG_1Q;UNE_LAG_1Q;GDP_LAG_2Q;UNE_LAG_2Q;GDP_ROLLING_4Q;UNE_ROLLING_4Q;GDP_GROWTH_YOY_PCT;UNE_CHANGE_YOY_PP;OBS_STATUS_ENC;QUARTER_IDX;YEAR;COUNTRY_IDX;GDP_GROUP;GDP_GROUP_ENC
ISL;2024Q1;63870.7;P;2020.0;3.533333333333333;-1.500227470756521;0.0;64843.5;3.533333333333333;64683.6;3.5;65196.4;3.5;-3.5162481268429358;0.1333333333333333;1;4;2024;20;HIGH;1
ISL;2024Q2;64783.0;P;2020.0;3.3333333333333335;1.4283544723950214;-0.19999999999999973;63870.7;3.533333333333333;64843.5;3.533333333333333;64545.2;3.4749999999999996;-3.8653880969552357;-0.10000000000000009;1;5;2024;20;HIGH;1
ISL;2024Q3;64058.1;P;2020.0;3.3666666666666667;-1.1189663955049944;0.033333333333333215;64783.0;3.3333333333333335;63870.7;3.533333333333333;64388.825;3.4416666666666664;-0.9670148229226627;-0.1333333333333333;1;6;2024;20;HIGH;1
ISL;2024Q4;62573.8;P;2020.0;3.6;-2.3171152438177134;0.2333333333333334;64058.1;3.3666666666666667;64783.0;3.3333333333333335;63821.4;3.458333333333333;-3.5002737359951186;0.06666666666666687;1;7;2024;20;HIGH;1
ISL;2025Q1;64388.6;P;2020.0;3.9;2.9002553784491125;0.2999999999999998;62573.8;3.6;64058.1;3.3666666666666667;63950.875;3.55;0.8108569344002836;0.3666666666666667;1;8;2025;20;HIGH;1
ISL;2025Q2;63475.9;P;2020.0;4.1000000000000005;-1.417486946447033;0.20000000000000062;64388.6;3.9;62573.8;3.6;63624.1;3.741666666666667;-2.0176589537378664;0.766666666666667;1;9;2025;20;HIGH;1
ISL;2025Q3;64083.1;P;2020.0;4.5;0.9565835222501651;0.39999999999999947;63475.9;4.1000000000000005;64388.6;3.9;63630.35;4.025;0.0390270707373519;1.1333333333333333;1;10;2025;20;HIGH;1
ISL;2025Q4;63373.2;P;2020.0;5.166666666666667;-1.1077803664304664;0.666666666666667;64083.1;4.5;63475.9;4.1000000000000005;63830.2;4.416666666666667;1.277531490815642;1.5666666666666669;1;11;2025;20;HIGH;1
ISR;2023Q1;46137.5;A;2020.0;3.893168333333333;;;;;;;;;;;2;0;2023;21;LOW;0
ISR;2023Q2;46263.0;A;2020.0;3.4927646666666665;0.2720130046057978;-0.4004036666666666;46137.5;3.893168333333333;;;46200.25;3.6929665;;;2;1;2023;21;LOW;0
ISR;2023Q3;46039.9;A;2020.0;3.309284333333333;-0.48224282904264504;-0.1834803333333337;46263.0;3.4927646666666665;46137.5;3.893168333333333;46146.799999999996;3.565072444444444;;;2;2;2023;21;LOW;0
ISR;2023Q4;43297.1;A;2020.0;3.0737520000000003;-5.957441262904572;-0.23553233333333257;46039.9;3.309284333333333;46263.0;3.4927646666666665;45434.375;3.442242333333333;;;2;3;2023;21;LOW;0
ISR;2024Q1;44725.3;A;2020.0;3.2838119999999997;3.2986042945139626;0.21005999999999947;43297.1;3.0737520000000003;46039.9;3.309284333333333;45081.325;3.2899032499999996;-3.0608507179626043;-0.6093563333333334;2;4;2024;21;LOW;0
ISR;2024Q2;44796.5;A;2020.0;3.2219123333333335;0.1591940132318781;-0.06189966666666624;44725.3;3.2838119999999997;43297.1;3.0737520000000003;44714.7;3.2221901666666666;-3.169919806324706;-0.27085233333333303;2;5;2024;21;LOW;0
ISR;2024Q3;45185.0;A;2020.0;2.7073393333333335;0.8672552543167455;-0.514573;44796.5;3.2219123333333335;44725.3;3.2838119999999997;44500.975000000006;3.071703916666667;-1.8568676300339537;-0.6019449999999993;2;6;2024;21;LOW;0
ISR;2024Q4;45206.3;A;2020.0;2.7225396666666666;0.047139537457119296;0.015200333333333038;45185.0;2.7073393333333335;44796.5;3.2219123333333335;44978.275;2.9839008333333332;4.409533201992755;-0.3512123333333337;2;7;2024;21;LOW;0
ISR;2025Q1;45578.6;A;2020.0;2.874769;0.8235577784512227;0.15222933333333355;45206.3;2.7225396666666666;45185.0;2.7073393333333335;45191.6;2.8816400833333335;1.9078687007130002;-0.4090429999999996;2;8;2025;21;LOW;0
ISR;2025Q2;44963.0;A;2020.0;2.947134;-1.3506338500963166;0.07236500000000001;45578.6;2.874769;45206.3;2.7225396666666666;45233.225000000006;2.8129455;0.3716808232786084;-0.27477833333333335;2;9;2025;21;LOW;0
ISR;2025Q3;46127.7;A;2020.0;3.0264736666666665;2.590352067255286;0.07933966666666636;44963.0;2.947134;45578.6;2.874769;45468.9;2.8927290833333332;2.0863118291468252;0.31913433333333296;2;10;2025;21;LOW;0
ITA;2023Q1;51544.9;A;2020.0;7.866666666666667;;;;;;;;;;;2;0;2023;22;HIGH;1
ITA;2023Q2;51584.8;A;2020.0;7.7;0.07740824019446535;-0.16666666666666696;51544.9;7.866666666666667;;;51564.850000000006;7.783333333333333;;;2;1;2023;22;HIGH;1
ITA;2023Q3;51618.6;A;2020.0;7.7;0.06552317737007485;0.0;51584.8;7.7;51544.9;7.866666666666667;51582.76666666666;7.7555555555555555;;;2;2;2023;22;HIGH;1
ITA;2023Q4;51780.7;A;2020.0;7.466666666666666;0.3140340884874915;-0.23333333333333428;51618.6;7.7;51584.8;7.7;51632.25;7.683333333333334;;;2;3;2023;22;HIGH;1
ITA;2024Q1;51858.5;A;2020.0;7.1000000000000005;0.1502490310096194;-0.36666666666666536;51780.7;7.466666666666666;51618.6;7.7;51710.65;7.491666666666667;0.6084016071425058;-0.7666666666666666;2;4;2024;22;HIGH;1
ITA;2024Q2;51982.5;A;2020.0;6.666666666666667;0.23911219954297902;-0.43333333333333357;51858.5;7.1000000000000005;51780.7;7.466666666666666;51810.075;7.233333333333333;0.7709635396473402;-1.0333333333333332;2;5;2024;22;HIGH;1
ITA;2024Q3;51967.1;A;2020.0;6.266666666666667;-0.029625354686679817;-0.40000000000000036;51982.5;6.666666666666667;51858.5;7.1000000000000005;51897.200000000004;6.875;0.6751442309555156;-1.4333333333333336;2;6;2024;22;HIGH;1
ITA;2024Q4;52026.6;A;2020.0;6.2;0.11449551735618346;-0.06666666666666643;51967.1;6.266666666666667;51982.5;6.666666666666667;51958.675;6.558333333333334;0.4748873615072924;-1.2666666666666657;2;7;2024;22;HIGH;1
ITA;2025Q1;52207.8;A;2020.0;6.3;0.3482833781181194;0.09999999999999964;52026.6;6.2;51967.1;6.266666666666667;52046.0;6.3583333333333325;0.6735636395190925;-0.8000000000000007;2;8;2025;22;HIGH;1
ITA;2025Q2;52232.0;A;2020.0;6.266666666666667;0.04635322691244337;-0.033333333333333215;52207.8;6.3;52026.6;6.2;52108.375;6.258333333333334;0.4799692204107142;-0.40000000000000036;2;9;2025;22;HIGH;1
ITA;2025Q3;52333.8;A;2020.0;5.966666666666666;0.19489967835810695;-0.3000000000000007;52232.0;6.266666666666667;52207.8;6.3;52200.05;6.183333333333333;0.705638759907723;-0.3000000000000007;2;10;2025;22;HIGH;1
ITA;2025Q4;52475.8;A;2020.0;5.666666666666667;0.2713351600686309;-0.29999999999999893;52333.8;5.966666666666666;52232.0;6.266666666666667;52312.350000000006;6.05;0.8634044892420478;-0.5333333333333332;2;11;2025;22;HIGH;1
JPN;2023Q1;46899.9;A;2020.0;2.6;;;;;;;;;;;2;0;2023;23;LOW;0
JPN;2023Q2;46951.2;A;2020.0;2.533333333333333;0.10938189633664663;-0.06666666666666687;46899.9;2.6;;;46925.55;2.5666666666666664;;;2;1;2023;23;LOW;0
JPN;2023Q3;46371.2;A;2020.0;2.6;-1.2353251887065708;0.06666666666666687;46951.2;2.533333333333333;46899.9;2.6;46740.76666666666;2.577777777777778;;;2;2;2023;23;LOW;0
JPN;2023Q4;46695.0;A;2020.0;2.533333333333333;0.6982782416672384;-0.06666666666666687;46371.2;2.6;46951.2;2.533333333333333;46729.325;2.5666666666666664;;;2;3;2023;23;LOW;0
JPN;2024Q1;46608.1;A;2020.0;2.566666666666667;-0.18610129564193834;0.03333333333333366;46695.0;2.533333333333333;46371.2;2.6;46656.375;2.5583333333333336;-0.6221761666869274;-0.033333333333333215;2;4;2024;23;LOW;0
JPN;2024Q2;46608.5;A;2020.0;2.566666666666667;0.0008582199231499388;0.0;46608.1;2.566666666666667;46695.0;2.533333333333333;46570.7;2.566666666666667;-0.7299067968443818;0.03333333333333366;2;5;2024;23;LOW;0
JPN;2024Q3;46992.6;P;2020.0;2.533333333333333;0.8240986086228919;-0.03333333333333366;46608.5;2.566666666666667;46608.1;2.566666666666667;46726.05;2.55;1.3400558967635146;-0.06666666666666687;1;6;2024;23;LOW;0
JPN;2024Q4;47251.6;A;2020.0;2.5;0.5511506066912641;-0.033333333333333215;46992.6;2.533333333333333;46608.5;2.566666666666667;46865.2;2.541666666666667;1.191990577149582;-0.033333333333333215;2;7;2024;23;LOW;0
JPN;2025Q1;47551.0;P;2020.0;2.466666666666667;0.6336293374192614;-0.033333333333333215;47251.6;2.5;46992.6;2.533333333333333;47100.925;2.5166666666666666;2.023038913836861;-0.10000000000000009;1;8;2025;23;LOW;0
JPN;2025Q2;47691.2;P;2020.0;2.5;0.2948413282580775;0.033333333333333215;47551.0;2.466666666666667;47251.6;2.5;47371.6;2.5;2.3229668408123016;-0.06666666666666687;1;9;2025;23;LOW;0
JPN;2025Q3;47471.4;A;2020.0;2.533333333333333;-0.46088167209044073;0.033333333333333215;47691.2;2.5;47551.0;2.466666666666667;47491.299999999996;2.5;1.018883824261696;0.0;2;10;2025;23;LOW;0
JPN;2025Q4;47659.5;A;2020.0;2.6;0.3962385773328858;0.06666666666666687;47471.4;2.533333333333333;47691.2;2.5;47593.274999999994;2.525;0.8632511914940411;0.10000000000000009;2;11;2025;23;LOW;0
KOR;2023Q1;51889.9;E;2020.0;2.7000000000000006;;;;;;;;;;;0;0;2023;24;HIGH;1
KOR;2023Q2;52236.6;E;2020.0;2.566666666666667;0.6681454387077235;-0.13333333333333375;51889.9;2.7000000000000006;;;52063.25;2.6333333333333337;;;0;1;2023;24;HIGH;1
KOR;2023Q3;52716.8;E;2020.0;2.8000000000000003;0.9192788198313151;0.2333333333333334;52236.6;2.566666666666667;51889.9;2.7000000000000006;52281.1;2.6888888888888896;;;0;2;2023;24;HIGH;1
KOR;2023Q4;53067.6;E;2020.0;2.733333333333333;0.6654425154789312;-0.06666666666666732;52716.8;2.8000000000000003;52236.6;2.566666666666667;52477.725;2.7;;;0;3;2023;24;HIGH;1
KOR;2024Q1;53580.6;E;2020.0;2.766666666666667;0.9666915406010501;0.0333333333333341;53067.6;2.733333333333333;52716.8;2.8000000000000003;52900.4;2.716666666666667;3.2582448607532344;0.06666666666666643;0;4;2024;24;HIGH;1
KOR;2024Q2;53508.2;E;2020.0;2.7999999999999994;-0.13512353351773365;0.03333333333333233;53580.6;2.766666666666667;53067.6;2.733333333333333;53218.3;2.775;2.43430851165658;0.2333333333333325;0;5;2024;24;HIGH;1
KOR;2024Q3;53554.3;E;2020.0;2.6333333333333333;0.08615501923070479;-0.16666666666666607;53508.2;2.7999999999999994;53580.6;2.766666666666667;53427.675;2.733333333333333;1.5886776132086888;-0.16666666666666696;0;6;2024;24;HIGH;1
KOR;2024Q4;53714.9;E;2020.0;2.9;0.2998825491137058;0.2666666666666666;53554.3;2.6333333333333333;53508.2;2.7999999999999994;53589.5;2.775;1.219764979007909;0.16666666666666696;0;7;2024;24;HIGH;1
KOR;2025Q1;53665.2;E;2020.0;2.7999999999999994;-0.0925255376068912;-0.10000000000000053;53714.9;2.9;53554.3;2.6333333333333333;53610.65;2.7833333333333328;0.15789296872374958;0.03333333333333233;0;8;2025;24;HIGH;1
KOR;2025Q2;54049.0;E;2020.0;2.7000000000000006;0.7151748246535972;-0.09999999999999876;53665.2;2.7999999999999994;53714.9;2.9;53745.850000000006;2.7583333333333333;1.0106862125805138;-0.09999999999999876;0;9;2025;24;HIGH;1
KOR;2025Q3;54796.4;E;2020.0;2.733333333333333;1.382819293603954;0.03333333333333233;54049.0;2.7000000000000006;53665.2;2.7999999999999994;54056.375;2.783333333333333;2.319328233213769;0.09999999999999964;0;10;2025;24;HIGH;1
KOR;2025Q4;54712.9;E;2020.0;2.9333333333333336;-0.1523822732880209;0.20000000000000062;54796.4;2.733333333333333;54049.0;2.7000000000000006;54305.875;2.7916666666666665;1.857957475486316;0.03333333333333366;0;11;2025;24;HIGH;1
LTU;2023Q1;43810.7;A;2020.0;6.733333333333333;;;;;;;;;;;2;0;2023;25;LOW;0
LTU;2023Q2;44507.8;A;2020.0;6.633333333333333;1.5911638024501018;-0.10000000000000053;43810.7;6.733333333333333;;;44159.25;6.683333333333334;;;2;1;2023;25;LOW;0
LTU;2023Q3;44645.2;A;2020.0;6.833333333333333;0.308709933989082;0.20000000000000018;44507.8;6.633333333333333;43810.7;6.733333333333333;44321.23333333334;6.733333333333333;;;2;2;2023;25;LOW;0
LTU;2023Q4;44534.6;A;2020.0;7.166666666666667;-0.247730999077167;0.3333333333333339;44645.2;6.833333333333333;44507.8;6.633333333333333;44374.575;6.841666666666667;;;2;3;2023;25;LOW;0
LTU;2024Q1;44895.8;A;2020.0;7.333333333333333;0.8110547753881425;0.16666666666666607;44534.6;7.166666666666667;44645.2;6.833333333333333;44645.85;6.991666666666666;2.476792199165967;0.5999999999999996;2;4;2024;25;LOW;0
LTU;2024Q2;45104.7;A;2020.0;7.133333333333333;0.46529964941040003;-0.20000000000000018;44895.8;7.333333333333333;44534.6;7.166666666666667;44795.075;7.116666666666666;1.3411132430719785;0.5;2;5;2024;25;LOW;0
LTU;2024Q3;45700.8;A;2020.0;7.099999999999999;1.3215917631643759;-0.0333333333333341;45104.7;7.133333333333333;44895.8;7.333333333333333;45058.975;7.183333333333333;2.3644199152428547;0.2666666666666657;2;6;2024;25;LOW;0
LTU;2024Q4;46035.3;A;2020.0;6.766666666666667;0.731934670727874;-0.33333333333333215;45700.8;7.099999999999999;45104.7;7.133333333333333;45434.15;7.083333333333332;3.369739483457823;-0.40000000000000036;2;7;2024;25;LOW;0
LTU;2025Q1;46212.2;A;2020.0;6.733333333333333;0.3842703316802476;-0.033333333333333215;46035.3;6.766666666666667;45700.8;7.099999999999999;45763.25;6.933333333333333;2.9321228266341093;-0.5999999999999996;2;8;2025;25;LOW;0
LTU;2025Q2;46553.4;A;2020.0;6.966666666666666;0.7383331674319926;0.2333333333333325;46212.2;6.733333333333333;46035.3;6.766666666666667;46125.425;6.891666666666666;3.2118604047915333;-0.16666666666666696;2;9;2025;25;LOW;0
LTU;2025Q3;46682.2;A;2020.0;6.766666666666667;0.2766715213067039;-0.1999999999999993;46553.4;6.966666666666666;46212.2;6.733333333333333;46370.774999999994;6.808333333333334;2.147445996568975;-0.33333333333333215;2;10;2025;25;LOW;0
LTU;2025Q4;47564.5;A;2020.0;6.7;1.8900137525652339;-0.06666666666666643;46682.2;6.766666666666667;46553.4;6.966666666666666;46753.075;6.791666666666667;3.3217987066446852;-0.06666666666666643;2;11;2025;25;LOW;0
LUX;2023Q1;122574.0;A;2020.0;4.9;;;;;;;;;;;2;0;2023;26;HIGH;1
LUX;2023Q2;122539.2;A;2020.0;5.033333333333334;-0.028391012775963453;0.13333333333333375;122574.0;4.9;;;122556.6;4.966666666666667;;;2;1;2023;26;HIGH;1
LUX;2023Q3;122730.7;A;2020.0;5.333333333333333;0.15627652212515386;0.29999999999999893;122539.2;5.033333333333334;122574.0;4.9;122614.63333333335;5.0888888888888895;;;2;2;2023;26;HIGH;1
LUX;2023Q4;120295.5;A;2020.0;5.666666666666667;-1.9841816269278945;0.3333333333333339;122730.7;5.333333333333333;122539.2;5.033333333333334;122034.85;5.233333333333333;;;2;3;2023;26;HIGH;1
LUX;2024Q1;123442.8;A;2020.0;5.966666666666666;2.6163073431674455;0.29999999999999893;120295.5;5.666666666666667;122730.7;5.333333333333333;122252.05;5.5;0.708796318958349;1.0666666666666655;2;4;2024;26;HIGH;1
LUX;2024Q2;121573.6;A;2020.0;6.233333333333333;-1.5142235918174207;0.2666666666666675;123442.8;5.966666666666666;120295.5;5.666666666666667;122010.65;5.8;-0.7879927402822839;1.1999999999999993;2;5;2024;26;HIGH;1
LUX;2024Q3;118082.9;A;2020.0;6.466666666666666;-2.8712648140714836;0.2333333333333325;121573.6;6.233333333333333;123442.8;5.966666666666666;120848.70000000001;6.083333333333334;-3.7869905410789717;1.1333333333333329;2;6;2024;26;HIGH;1
LUX;2024Q4;119030.7;A;2020.0;6.566666666666666;0.8026564388239121;0.10000000000000053;118082.9;6.466666666666666;121573.6;6.233333333333333;120532.5;6.308333333333334;-1.0514109006571348;0.8999999999999995;2;7;2024;26;HIGH;1
LUX;2025Q1;119162.5;P;2020.0;6.5;0.11072773662592628;-0.06666666666666643;119030.7;6.566666666666666;118082.9;6.466666666666666;119462.42499999999;6.441666666666666;-3.4674359298395685;0.5333333333333341;1;8;2025;26;HIGH;1
LUX;2025Q2;119477.2;P;2020.0;6.466666666666666;0.264093150110134;-0.0333333333333341;119162.5;6.5;119030.7;6.566666666666666;118938.325;6.5;-1.7243875315035573;0.2333333333333325;1;9;2025;26;HIGH;1
LUX;2025Q3;120448.7;P;2020.0;6.5;0.8131258516269169;0.0333333333333341;119477.2;6.466666666666666;119162.5;6.5;119529.775;6.508333333333333;2.0035077051800076;0.0333333333333341;1;10;2025;26;HIGH;1
LUX;2025Q4;119951.6;P;2020.0;6.733333333333333;-0.4127068204139994;0.2333333333333334;120448.7;6.5;119477.2;6.466666666666666;119760.0;6.550000000000001;0.7736659534053114;0.16666666666666696;1;11;2025;26;HIGH;1
LVA;2023Q1;36090.8;A;2020.0;6.066666666666666;;;;;;;;;;;2;0;2023;27;LOW;0
LVA;2023Q2;35737.1;A;2020.0;6.3999999999999995;-0.9800281512186038;0.33333333333333304;36090.8;6.066666666666666;;;35913.95;6.2333333333333325;;;2;1;2023;27;LOW;0
LVA;2023Q3;35718.7;A;2020.0;6.633333333333333;-0.05148711003410966;0.2333333333333334;35737.1;6.3999999999999995;36090.8;6.066666666666666;35848.86666666667;6.366666666666666;;;2;2;2023;27;LOW;0
LVA;2023Q4;35600.6;A;2020.0;6.966666666666666;-0.3306391330031522;0.33333333333333304;35718.7;6.633333333333333;35737.1;6.3999999999999995;35786.8;6.516666666666666;;;2;3;2023;27;LOW;0
LVA;2024Q1;35665.9;A;2020.0;6.833333333333333;0.18342387487852996;-0.13333333333333286;35600.6;6.966666666666666;35718.7;6.633333333333333;35680.575;6.708333333333333;-1.177308344508854;0.7666666666666666;2;4;2024;27;LOW;0
LVA;2024Q2;35971.0;A;2020.0;6.8999999999999995;0.8554389486876701;0.06666666666666643;35665.9;6.833333333333333;35600.6;6.966666666666666;35739.049999999996;6.833333333333333;0.6545019041836131;0.5;2;5;2024;27;LOW;0
LVA;2024Q3;36101.4;A;2020.0;6.833333333333333;0.3625142475883303;-0.06666666666666643;35971.0;6.8999999999999995;35665.9;6.833333333333333;35834.725000000006;6.883333333333333;1.0714275715521637;0.20000000000000018;2;6;2024;27;LOW;0
LVA;2024Q4;36311.7;A;2020.0;7.0;0.5825258854227133;0.16666666666666696;36101.4;6.833333333333333;35971.0;6.8999999999999995;36012.5;6.891666666666666;1.9974382454228223;0.0333333333333341;2;7;2024;27;LOW;0
LVA;2025Q1;36656.0;A;2020.0;7.066666666666666;0.9481792369952391;0.06666666666666643;36311.7;7.0;36101.4;6.833333333333333;36260.025;6.949999999999999;2.776040980320138;0.2333333333333334;2;8;2025;27;LOW;0
LVA;2025Q2;37069.8;A;2020.0;6.666666666666667;1.1288738542121424;-0.39999999999999947;36656.0;7.066666666666666;36311.7;7.0;36534.725000000006;6.891666666666667;3.0546829390342367;-0.2333333333333325;2;9;2025;27;LOW;0
LVA;2025Q3;37581.3;A;2020.0;7.1000000000000005;1.3798294029101932;0.43333333333333357;37069.8;6.666666666666667;36656.0;7.066666666666666;36904.7;6.958333333333334;4.099287008260077;0.2666666666666675;2;10;2025;27;LOW;0
LVA;2025Q4;37935.5;A;2020.0;6.900000000000001;0.9424900149808568;-0.1999999999999993;37581.3;7.1000000000000005;37069.8;6.666666666666667;37310.65;6.933333333333334;4.471836901053949;-0.09999999999999876;2;11;2025;27;LOW;0
MEX;2023Q1;21372.4;P;2020.0;2.8005506666666666;;;;;;;;;;;1;0;2023;28;LOW;0
MEX;2023Q2;21509.8;P;2020.0;2.846890666666667;0.6428852164473753;0.04634000000000027;21372.4;2.8005506666666666;;;21441.1;2.8237206666666665;;;1;1;2023;28;LOW;0
MEX;2023Q3;21642.6;P;2020.0;2.766870666666667;0.6173930022594254;-0.08001999999999976;21509.8;2.846890666666667;21372.4;2.8005506666666666;21508.266666666666;2.8047706666666667;;;1;2;2023;28;LOW;0
MEX;2023Q4;21608.0;P;2020.0;2.7724393333333333;-0.15986988624286935;0.005568666666666111;21642.6;2.766870666666667;21509.8;2.846890666666667;21533.2;2.7966878333333334;;;1;3;2023;28;LOW;0
MEX;2024Q1;21674.6;P;2020.0;2.6270623333333334;0.3082191780821919;-0.14537699999999987;21608.0;2.7724393333333333;21642.6;2.766870666666667;21608.75;2.7533157500000005;1.413973161647708;-0.17348833333333324;1;4;2024;28;LOW;0
MEX;2024Q2;21626.2;P;2020.0;2.712621;-0.22330285218642443;0.08555866666666656;21674.6;2.6270623333333334;21608.0;2.7724393333333333;21637.85;2.7197483333333334;0.5411486857153536;-0.13426966666666695;1;5;2024;28;LOW;0
MEX;2024Q3;21834.4;P;2020.0;2.7392646666666667;0.9627211437978067;0.026643666666666732;21626.2;2.712621;21674.6;2.6270623333333334;21685.800000000003;2.7128468333333333;0.8862151497509574;-0.027606000000000464;1;6;2024;28;LOW;0
MEX;2024Q4;21569.7;P;2020.0;2.607165333333333;-1.2123071849924894;-0.13209933333333357;21834.4;2.7392646666666667;21626.2;2.712621;21676.225000000002;2.6715283333333333;-0.17724916697519078;-0.16527400000000014;1;7;2024;28;LOW;0
MEX;2025Q1;21680.9;P;2020.0;2.5802726666666667;0.515538000064919;-0.026892666666666454;21569.7;2.607165333333333;21834.4;2.7392646666666667;21677.8;2.659830916666667;0.029066280346601303;-0.04678966666666673;1;8;2025;28;LOW;0
MEX;2025Q2;21728.4;P;2020.0;2.696854;0.21908684602576223;0.11658133333333343;21680.9;2.5802726666666667;21569.7;2.607165333333333;21703.350000000002;2.655889166666667;0.4725749322580963;-0.015766999999999864;1;9;2025;28;LOW;0
MEX;2025Q3;21683.4;P;2020.0;2.6744056666666665;-0.20710222565858416;-0.022448333333333625;21728.4;2.696854;21680.9;2.5802726666666667;21665.600000000002;2.639674416666667;-0.6915692668449824;-0.06485900000000022;1;10;2025;28;LOW;0
MEX;2025Q4;21799.1;P;2020.0;2.634201;0.5335879059557014;-0.040204666666666444;21683.4;2.6744056666666665;21728.4;2.696854;21722.95;2.6464333333333334;1.06352893178856;0.027035666666666902;1;11;2025;28;LOW;0
NLD;2023Q1;68286.7;P;2020.0;3.533333333333333;;;;;;;;;;;1;0;2023;29;HIGH;1
NLD;2023Q2;67935.4;P;2020.0;3.466666666666667;-0.5144486408041438;-0.06666666666666643;68286.7;3.533333333333333;;;68111.04999999999;3.5;;;1;1;2023;29;HIGH;1
NLD;2023Q3;67374.5;P;2020.0;3.6333333333333333;-0.8256372966082393;0.16666666666666652;67935.4;3.466666666666667;68286.7;3.533333333333333;67865.53333333333;3.5444444444444443;;;1;2;2023;29;HIGH;1
NLD;2023Q4;67341.9;P;2020.0;3.5666666666666664;-0.04838625889618253;-0.06666666666666687;67374.5;3.6333333333333333;67935.4;3.466666666666667;67734.625;3.55;;;1;3;2023;29;HIGH;1
NLD;2024Q1;67361.8;P;2020.0;3.6333333333333333;0.029550695777835756;0.06666666666666687;67341.9;3.5666666666666664;67374.5;3.6333333333333333;67503.4;3.575;-1.3544365154561477;0.10000000000000009;1;4;2024;29;HIGH;1
NLD;2024Q2;68025.2;P;2020.0;3.6333333333333333;0.9848311654379716;0.0;67361.8;3.6333333333333333;67341.9;3.5666666666666664;67525.85;3.6166666666666667;0.13218439870819054;0.16666666666666652;1;5;2024;29;HIGH;1
NLD;2024Q3;68264.9;P;2020.0;3.6666666666666665;0.35236941603993266;0.033333333333333215;68025.2;3.6333333333333333;67361.8;3.6333333333333333;67748.45;3.625;1.3215682491150016;0.033333333333333215;1;6;2024;29;HIGH;1
NLD;2024Q4;68384.3;P;2020.0;3.7000000000000006;0.1749068701485168;0.0333333333333341;68264.9;3.6666666666666665;68025.2;3.6333333333333333;68009.04999999999;3.6583333333333337;1.547921873306235;0.1333333333333342;1;7;2024;29;HIGH;1
NLD;2025Q1;68591.6;P;2020.0;3.8333333333333335;0.3031397557626603;0.13333333333333286;68384.3;3.7000000000000006;68264.9;3.6666666666666665;68316.5;3.708333333333333;1.825663803520694;0.20000000000000018;1;8;2025;29;HIGH;1
NLD;2025Q2;68795.9;P;2020.0;3.7999999999999994;0.29784988249288435;-0.0333333333333341;68591.6;3.8333333333333335;68384.3;3.7000000000000006;68509.17499999999;3.75;1.1329624903712032;0.16666666666666607;1;9;2025;29;HIGH;1
NLD;2025Q3;68943.6;P;2020.0;3.9;0.2146930267646896;0.10000000000000053;68795.9;3.7999999999999994;68591.6;3.8333333333333335;68678.85;3.8083333333333336;0.9942151823265188;0.2333333333333334;1;10;2025;29;HIGH;1
NLD;2025Q4;69161.0;P;2020.0;4.0;0.3153302119413448;0.10000000000000009;68943.6;3.9;68795.9;3.7999999999999994;68873.025;3.883333333333333;1.1357870154406813;0.2999999999999994;1;11;2025;29;HIGH;1
NOR;2023Q1;74596.8;A;2020.0;3.6999999999999997;;;;;;;;;;;2;0;2023;30;HIGH;1
NOR;2023Q2;73967.6;A;2020.0;3.3333333333333335;-0.8434678163138365;-0.36666666666666625;74596.8;3.6999999999999997;;;74282.20000000001;3.5166666666666666;;;2;1;2023;30;HIGH;1
NOR;2023Q3;73132.4;A;2020.0;3.5666666666666664;-1.129143030191615;0.23333333333333295;73967.6;3.3333333333333335;74596.8;3.6999999999999997;73898.93333333333;3.533333333333333;;;2;2;2023;30;HIGH;1
NOR;2023Q4;74404.7;A;2020.0;3.766666666666667;1.7397213820413482;0.20000000000000062;73132.4;3.5666666666666664;73967.6;3.3333333333333335;74025.375;3.591666666666667;;;2;3;2023;30;HIGH;1
NOR;2024Q1;74317.7;A;2020.0;3.966666666666667;-0.11692809728417464;0.19999999999999973;74404.7;3.766666666666667;73132.4;3.5666666666666664;73955.6;3.6583333333333337;-0.37414473543101456;0.26666666666666705;2;4;2024;30;HIGH;1
NOR;2024Q2;75008.8;A;2020.0;4.0;0.9299265181780481;0.033333333333333215;74317.7;3.966666666666667;74404.7;3.766666666666667;74215.9;3.825;1.4076433465463278;0.6666666666666665;2;5;2024;30;HIGH;1
NOR;2024Q3;74242.0;A;2020.0;3.966666666666667;-1.0222800524738451;-0.033333333333333215;75008.8;4.0;74317.7;3.966666666666667;74493.3;3.9250000000000003;1.5172481690741701;0.40000000000000036;2;6;2024;30;HIGH;1
NOR;2024Q4;73857.8;A;2020.0;4.066666666666666;-0.5174968346757902;0.09999999999999964;74242.0;3.966666666666667;75008.8;4.0;74356.575;4.0;-0.7350342115484576;0.2999999999999994;2;7;2024;30;HIGH;1
NOR;2025Q1;73989.3;A;2020.0;4.1000000000000005;0.17804483751209244;0.0333333333333341;73857.8;4.066666666666666;74242.0;3.966666666666667;74274.475;4.033333333333333;-0.44188665687984185;0.13333333333333375;2;8;2025;30;HIGH;1
